num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S000061;02/01/2022;17:45:00;CALL. AGUACATE, 47;47;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;437.057.385;4.468.854.624;N;NULL
2022S000061;02/01/2022;17:45:00;CALL. AGUACATE, 47;47;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;437.057.385;4.468.854.624;N;NULL
2022S000062;02/01/2022;18:40:00;CALL. TORRECILLA DEL PUERTO, 3;3;15;CIUDAD LINEAL;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444.846.800;4.477.981.501;N;NULL
2022S000062;02/01/2022;18:40:00;CALL. TORRECILLA DEL PUERTO, 3;3;15;CIUDAD LINEAL;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444.846.800;4.477.981.501;N;NULL
2022S000063;02/01/2022;18:55:00;CALL. PRINCIPE DE VERGARA / AVDA. RAMON Y CAJAL;210;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;442.549.658;4.478.080.531;N;NULL
2022S000063;02/01/2022;18:55:00;CALL. PRINCIPE DE VERGARA / AVDA. RAMON Y CAJAL;210;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;442.549.658;4.478.080.531;N;NULL
2022S000063;02/01/2022;18:55:00;CALL. PRINCIPE DE VERGARA / AVDA. RAMON Y CAJAL;210;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;NULL;NULL;442.549.658;4.478.080.531;N;NULL
2022S000064;02/01/2022;18:40:00;AUTOV. M-30, +01600I;+01600I;2;ARGANZUELA;Colisión lateral;Se desconoce;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;438.918.005;4.472.426.180;N;NULL
2022S000064;02/01/2022;18:40:00;AUTOV. M-30, +01600I;+01600I;2;ARGANZUELA;Colisión lateral;Se desconoce;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438.918.005;4.472.426.180;N;NULL
2022S000065;02/01/2022;19:00:00;PLAZA. CANOVAS DEL CASTILLO / JDINS. PLAZA DE LA LEALTAD;2;3;RETIRO;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441.154.118;4.474.099.052;N;NULL
2022S000065;02/01/2022;19:00:00;PLAZA. CANOVAS DEL CASTILLO / JDINS. PLAZA DE LA LEALTAD;2;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;441.154.118;4.474.099.052;N;NULL
2022S000065;02/01/2022;19:00:00;PLAZA. CANOVAS DEL CASTILLO / JDINS. PLAZA DE LA LEALTAD;2;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;441.154.118;4.474.099.052;N;NULL
2022S000065;02/01/2022;19:00:00;PLAZA. CANOVAS DEL CASTILLO / JDINS. PLAZA DE LA LEALTAD;2;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.154.118;4.474.099.052;N;NULL
2022S000066;02/01/2022;19:00:00;CALL. RAMONET, 13;13;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;Más de 74 años;Hombre;NULL;NULL;443.759.652;4.480.072.198;N;NULL
2022S000066;02/01/2022;19:00:00;CALL. RAMONET, 13;13;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;443.759.652;4.480.072.198;N;NULL
2022S000067;02/01/2022;18:00:00;PLAZA. CANOVAS DEL CASTILLO / PASEO. PRADO;2;3;RETIRO;Colisión fronto-lateral;NULL;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441.149.197;4.474.101.922;N;NULL
2022S000067;02/01/2022;18:00:00;PLAZA. CANOVAS DEL CASTILLO / PASEO. PRADO;2;3;RETIRO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441.149.197;4.474.101.922;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 50 a 54 años;Mujer;2;Ingreso inferior o igual a 24 horas;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 70 a 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;441.476.524;4.478.895.139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;441.476.524;4.478.895.139;N;NULL
2022S000069;02/01/2022;20:40:00;AUTOV. M-30, +00900I     P.K.9,800;+00900I;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;443.381.825;4.472.694.920;N;NULL
2022S000069;02/01/2022;20:40:00;AUTOV. M-30, +00900I     P.K.9,800;+00900I;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443.381.825;4.472.694.920;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;442.898.383;4.471.817.436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442.898.383;4.471.817.436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Pasajero;De 10 a 14 años;Mujer;NULL;NULL;442.898.383;4.471.817.436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Pasajero;De 35 a 39 años;Mujer;NULL;NULL;442.898.383;4.471.817.436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;442.898.383;4.471.817.436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Pasajero;De 6 a 9 años;Hombre;NULL;NULL;442.898.383;4.471.817.436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Pasajero;Menor de 5 años;Mujer;NULL;NULL;442.898.383;4.471.817.436;N;NULL
2022S000071;02/01/2022;19:46:00;AUTOV. M-30, +02900I   P.K.29,500;+02900I;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;440.269.217;4.481.494.370;N;NULL
2022S000071;02/01/2022;19:46:00;AUTOV. M-30, +02900I   P.K.29,500;+02900I;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;440.269.217;4.481.494.370;N;NULL
2022S000072;02/01/2022;20:15:00;CALL. SANTA LEONOR, 20;20;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;446.396.496;4.476.582.022;N;NULL
2022S000072;02/01/2022;20:15:00;CALL. SANTA LEONOR, 20;20;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446.396.496;4.476.582.022;N;NULL
2022S000073;02/01/2022;21:00:00;PASEO. ESPERANZA / PASEO. SANTA MARIA DE LA CABEZA;59;2;ARGANZUELA;Choque contra obstáculo fijo;Despejado;Vehículo articulado;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440.402.832;4.472.167.301;N;NULL
2022S000074;02/01/2022;20:45:00;CALL. GUETARIA / CALL. VILLABONA;84;12;USERA;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439.242.648;4.468.991.259;N;NULL
2022S000074;02/01/2022;20:45:00;CALL. GUETARIA / CALL. VILLABONA;84;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.242.648;4.468.991.259;N;NULL
2022S000075;02/01/2022;21:40:00;AUTOV. M-30, +00900E;+00900E;14;MORATALAZ;Colisión lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;443.826.574;4.473.650.922;N;NULL
2022S000075;02/01/2022;21:40:00;AUTOV. M-30, +00900E;+00900E;14;MORATALAZ;Colisión lateral;NULL;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;443.826.574;4.473.650.922;N;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443.418.491;4.471.376.739;S;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.418.491;4.471.376.739;N;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.418.491;4.471.376.739;N;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.418.491;4.471.376.739;N;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;443.418.491;4.471.376.739;N;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;443.418.491;4.471.376.739;N;NULL
2022S000080;03/01/2022;1:40:00;AVDA. GRAN VIA DE VILLAVERDE / AVDA. ANDALUCIA;20;17;VILLAVERDE;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.984.061;4.466.324.307;N;NULL
2022S000082;03/01/2022;3:00:00;RONDA. ATOCHA, 16;16;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.851.513;4.473.120.662;N;NULL
2022S000082;03/01/2022;3:00:00;RONDA. ATOCHA, 16;16;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440.851.513;4.473.120.662;N;NULL
2022S000082;03/01/2022;3:00:00;RONDA. ATOCHA, 16;16;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440.851.513;4.473.120.662;N;NULL
2022S000082;03/01/2022;3:00:00;RONDA. ATOCHA, 16;16;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440.851.513;4.473.120.662;N;NULL
2022S000082;03/01/2022;3:00:00;RONDA. ATOCHA, 16;16;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440.851.513;4.473.120.662;N;NULL
2022S000083;03/01/2022;1:47:00;CALL. ANDRES MELLADO / CALL. JOAQUIN MARIA LOPEZ;78;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;439.425.026;4.476.584.911;N;NULL
2022S000083;03/01/2022;1:47:00;CALL. ANDRES MELLADO / CALL. JOAQUIN MARIA LOPEZ;78;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.425.026;4.476.584.911;N;NULL
2022S000083;03/01/2022;1:47:00;CALL. ANDRES MELLADO / CALL. JOAQUIN MARIA LOPEZ;78;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 6 a 9 años;Mujer;14;Sin asistencia sanitaria;439.425.026;4.476.584.911;N;NULL
2022S000085;03/01/2022;6:37:00;CALL. LAGO TITICACA, 12;12;19;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;448.361.801;4.472.539.700;N;NULL
2022S000086;03/01/2022;6:40:00;CALL. CORAZON DE MARIA, 47;47;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;443.395.331;4.477.006.967;N;NULL
2022S000086;03/01/2022;6:40:00;CALL. CORAZON DE MARIA, 47;47;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;443.395.331;4.477.006.967;N;NULL
2022S000088;01/01/2022;11:45:00;AVDA. VALLADOLID / PLAZA. REPUBLICA DE CHILE;10;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;437.731.276;4.476.176.535;N;NULL
2022S000088;01/01/2022;11:45:00;AVDA. VALLADOLID / PLAZA. REPUBLICA DE CHILE;10;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;Más de 74 años;Mujer;NULL;NULL;437.731.276;4.476.176.535;N;NULL
2022S000089;02/01/2022;11:05:00;CALL. TOLEDO, 137;137;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439.564.775;4.472.964.648;N;NULL
2022S000089;02/01/2022;11:05:00;CALL. TOLEDO, 137;137;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439.564.775;4.472.964.648;N;NULL
2022S000089;02/01/2022;11:05:00;CALL. TOLEDO, 137;137;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;439.564.775;4.472.964.648;N;NULL
2022S000090;03/01/2022;8:33:00;CALL. DUQUE DE SESTO / CALL. NARVAEZ;23;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;442.692.406;4.474.863.965;N;NULL
2022S000090;03/01/2022;8:33:00;CALL. DUQUE DE SESTO / CALL. NARVAEZ;23;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;442.692.406;4.474.863.965;N;NULL
2022S000091;03/01/2022;9:50:00;AEROP. TERMINAL T-2, 0;0;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;451.350.930;4.479.345.540;N;NULL
2022S000091;03/01/2022;9:50:00;AEROP. TERMINAL T-2, 0;0;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;451.350.930;4.479.345.540;N;NULL
2022S000092;03/01/2022;10:55:00;PLAZA. GENERAL MAROTO / PASEO. CHOPERA;1;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;440.704.659;4.471.706.694;N;NULL
2022S000092;03/01/2022;10:55:00;PLAZA. GENERAL MAROTO / PASEO. CHOPERA;1;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440.704.659;4.471.706.694;N;NULL
2022S000093;03/01/2022;10:00:00;CALL. FRANCISCO DE ROJAS, 3;3;7;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440.666.893;4.475.580.114;N;NULL
2022S000093;03/01/2022;10:00:00;CALL. FRANCISCO DE ROJAS, 3;3;7;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440.666.893;4.475.580.114;N;NULL
2022S000094;03/01/2022;10:55:00;CALL. BERNARDINO DE PANTORBA, 2;2;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448.874.563;4.468.596.938;N;NULL
2022S000094;03/01/2022;10:55:00;CALL. BERNARDINO DE PANTORBA, 2;2;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;448.874.563;4.468.596.938;N;NULL
2022S000095;03/01/2022;10:40:00;AVDA. ASTURIAS / PASEO. DIRECCION;68;6;TETUÁN;Colisión frontal;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440.659.027;4.480.437.305;N;NULL
2022S000095;03/01/2022;10:40:00;AVDA. ASTURIAS / PASEO. DIRECCION;68;6;TETUÁN;Colisión frontal;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440.659.027;4.480.437.305;N;NULL
2022S000096;03/01/2022;11:30:00;CALL. EDGAR NEVILLE, 6;6;6;TETUÁN;Colisión lateral;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440.890.978;4.477.632.113;N;NULL
2022S000096;03/01/2022;11:30:00;CALL. EDGAR NEVILLE, 6;6;6;TETUÁN;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;440.890.978;4.477.632.113;N;NULL
2022S000097;03/01/2022;11:30:00;CALL. COMUNEROS DE CASTILLA, 4;4;11;CARABANCHEL;Caída;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;438.849.383;4.471.935.384;N;NULL
2022S000097;03/01/2022;11:30:00;CALL. COMUNEROS DE CASTILLA, 4;4;11;CARABANCHEL;Caída;Despejado;Turismo;Pasajero;Más de 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;438.849.383;4.471.935.384;N;NULL
2022S000098;03/01/2022;9:50:00;CALL. PUERTO DE BALBARAN / AVDA. BUENOS AIRES;131;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;444.572.263;4.469.794.030;N;NULL
2022S000098;03/01/2022;9:50:00;CALL. PUERTO DE BALBARAN / AVDA. BUENOS AIRES;131;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444.572.263;4.469.794.030;N;NULL
2022S000100;03/01/2022;12:30:00;AVDA. ANDALUCIA / M-30 CALZADA 2;1;12;USERA;Alcance;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;441.255.485;4.470.174.688;N;NULL
2022S000100;03/01/2022;12:30:00;AVDA. ANDALUCIA / M-30 CALZADA 2;1;12;USERA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441.255.485;4.470.174.688;N;NULL
2022S000101;03/01/2022;14:25:00;CALL. VELAZQUEZ, 86A;86A;4;SALAMANCA;Caída;Despejado;Ciclomotor;Conductor;De 30 a 34 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442.012.923;4.475.824.826;N;NULL
2022S000101;03/01/2022;14:25:00;CALL. VELAZQUEZ, 86A;86A;4;SALAMANCA;Caída;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442.012.923;4.475.824.826;N;NULL
2022S000102;03/01/2022;15:25:00;AVDA. DEMOCRACIA, 13;13;13;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;447.043.172;4.470.821.606;N;NULL
2022S000103;03/01/2022;16:12:00;PASEO. SANTA MARIA DE LA CABEZA / IDB. PUENTE DE PRAGA;92;2;ARGANZUELA;Colisión lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440.310.785;4.472.015.604;N;NULL
2022S000103;03/01/2022;16:12:00;PASEO. SANTA MARIA DE LA CABEZA / IDB. PUENTE DE PRAGA;92;2;ARGANZUELA;Colisión lateral;NULL;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;440.310.785;4.472.015.604;N;NULL
2022S000104;03/01/2022;17:00:00;COLPB. MARCELO USERA, 12;0;12;USERA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440.523.921;4.470.979.976;N;NULL
2022S000104;03/01/2022;17:00:00;COLPB. MARCELO USERA, 12;0;12;USERA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440.523.921;4.470.979.976;N;NULL
2022S000105;03/01/2022;17:34:00;CMNO. POZO DEL TIO RAIMUNDO, 1B;1B;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;444.729.141;4.469.448.435;N;NULL
2022S000105;03/01/2022;17:34:00;CMNO. POZO DEL TIO RAIMUNDO, 1B;1B;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;444.729.141;4.469.448.435;N;NULL
2022S000108;03/01/2022;19:34:00;GTA. RIO URUBAMBA / CALL. ACONCAGUA;0;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;446.744.626;4.479.905.193;N;NULL
2022S000108;03/01/2022;19:34:00;GTA. RIO URUBAMBA / CALL. ACONCAGUA;0;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;446.744.626;4.479.905.193;N;NULL
2022S000109;03/01/2022;17:45:00;CALL. SERRANO / CALL. HERMANOS BECQUER;77;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441.765.377;4.476.324.876;N;NULL
